license_code,username,description,license_type,position_id,mount_count,start_time
737525,(-),desc,standart,0,3,0
410334,(-),desc,standart,0,3,0
225123,(-),desc,standart,0,3,0
895353,(-),desc,standart,0,3,0
094525,(-),desc,standart,0,3,0
801343,(-),desc,standart,0,3,0
395937,(-),desc,standart,0,3,0
528251,(-),desc,standart,0,3,0
598958,(-),desc,standart,0,3,0
442369,(-),desc,standart,0,3,0
183746,(-),desc,standart,0,3,0
270860,(-),desc,standart,0,3,0
084337,(-),desc,standart,0,3,0
740050,(-),desc,standart,0,3,0
244683,(-),desc,standart,0,3,0
639152,(-),desc,standart,0,3,0
736938,(-),desc,standart,0,3,0
782493,(-),desc,standart,0,3,0
888198,(-),desc,standart,0,3,0
522059,(-),desc,standart,0,3,0
283006,(-),desc,standart,0,3,0
358529,(-),desc,standart,0,3,0
097567,(-),desc,standart,0,3,0
040434,(-),desc,standart,0,3,0
597910,(-),desc,standart,0,3,0
999024,(-),desc,standart,0,3,0
852806,(-),desc,standart,0,3,0
233594,(-),desc,standart,0,3,0
309879,(-),desc,standart,0,3,0
445516,(-),desc,standart,0,3,0
677538,(-),desc,standart,0,3,0
171971,(-),desc,standart,0,3,0
770239,(-),desc,standart,0,3,0
322678,(-),desc,standart,0,3,0
538740,(-),desc,standart,0,3,0
918639,(-),desc,standart,0,3,0
835976,(-),desc,standart,0,3,0
861106,(-),desc,standart,0,3,0
542105,(-),desc,standart,0,3,0
564257,(-),desc,standart,0,3,0
651739,(-),desc,standart,0,3,0
794528,(-),desc,standart,0,3,0
040339,(-),desc,standart,0,3,0
633293,(-),desc,standart,0,3,0
188259,(-),desc,standart,0,3,0
896640,(-),desc,standart,0,3,0
785056,(-),desc,standart,0,3,0
885177,(-),desc,standart,0,3,0
289953,(-),desc,standart,0,3,0
589880,(-),desc,standart,0,3,0
589450,(-),desc,standart,0,3,0
011839,(-),desc,standart,0,3,0
379397,(-),desc,standart,0,3,0
417468,(-),desc,standart,0,3,0
276613,(-),desc,standart,0,3,0
332963,(-),desc,standart,0,3,0
229257,(-),desc,standart,0,3,0
486354,(-),desc,standart,0,3,0
645284,(-),desc,standart,0,3,0
948100,(-),desc,standart,0,3,0
140440,(-),desc,standart,0,3,0
503003,(-),desc,standart,0,3,0
123450,(-),desc,standart,0,3,0
198607,(-),desc,standart,0,3,0
970540,(-),desc,standart,0,3,0
108005,(-),desc,standart,0,3,0
311265,(-),desc,standart,0,3,0
070849,(-),desc,standart,0,3,0
680650,(-),desc,standart,0,3,0
866694,(-),desc,standart,0,3,0
490349,(-),desc,standart,0,3,0
670325,(-),desc,standart,0,3,0
926318,(-),desc,standart,0,3,0
179090,(-),desc,standart,0,3,0
572942,(-),desc,standart,0,3,0
798987,(-),desc,standart,0,3,0
461541,(-),desc,standart,0,3,0
764632,(-),desc,standart,0,3,0
828674,(-),desc,standart,0,3,0
656992,(-),desc,standart,0,3,0
510571,(-),desc,standart,0,3,0
116546,(-),desc,standart,0,3,0
113625,(-),desc,standart,0,3,0
301270,(-),desc,standart,0,3,0
354260,(-),desc,standart,0,3,0
175679,(-),desc,standart,0,3,0
934999,(-),desc,standart,0,3,0
790714,(-),desc,standart,0,3,0
017527,(-),desc,standart,0,3,0
812827,(-),desc,standart,0,3,0
751773,(-),desc,standart,0,3,0
210274,(-),desc,standart,0,3,0
741006,(-),desc,standart,0,3,0
242111,(-),desc,standart,0,3,0
880540,(-),desc,standart,0,3,0
749999,(-),desc,standart,0,3,0
134631,(-),desc,standart,0,3,0
191216,(-),desc,standart,0,3,0
678566,(-),desc,standart,0,3,0
635588,(-),desc,standart,0,3,0
455142,(-),desc,standart,0,3,0
612118,(-),desc,standart,0,3,0
789405,(-),desc,standart,0,3,0
284905,(-),desc,standart,0,3,0
610032,(-),desc,standart,0,3,0
066625,(-),desc,standart,0,3,0
952308,(-),desc,standart,0,3,0
141432,(-),desc,standart,0,3,0
704212,(-),desc,standart,0,3,0
949668,(-),desc,standart,0,3,0
158281,(-),desc,standart,0,3,0
992238,(-),desc,standart,0,3,0
875778,(-),desc,standart,0,3,0
583317,(-),desc,standart,0,3,0
821559,(-),desc,standart,0,3,0
595215,(-),desc,standart,0,3,0
345919,(-),desc,standart,0,3,0
059076,(-),desc,standart,0,3,0
615923,(-),desc,standart,0,3,0
389683,(-),desc,standart,0,3,0
809235,(-),desc,standart,0,3,0
394798,(-),desc,standart,0,3,0
528215,(-),desc,standart,0,3,0
413810,(-),desc,standart,0,3,0
113459,(-),desc,standart,0,3,0
780269,(-),desc,standart,0,3,0
223308,(-),desc,standart,0,3,0
612290,(-),desc,standart,0,3,0
424252,(-),desc,standart,0,3,0
632099,(-),desc,standart,0,3,0
634557,(-),desc,standart,0,3,0
800001,(-),desc,standart,0,3,0
831166,(-),desc,standart,0,3,0
507208,(-),desc,standart,0,3,0
025782,(-),desc,standart,0,3,0
752708,(-),desc,standart,0,3,0
608845,(-),desc,standart,0,3,0
351315,(-),desc,standart,0,3,0
664242,(-),desc,standart,0,3,0
682235,(-),desc,standart,0,3,0
908455,(-),desc,standart,0,3,0
270589,(-),desc,standart,0,3,0
622637,(-),desc,standart,0,3,0
762462,(-),desc,standart,0,3,0
044751,(-),desc,standart,0,3,0
438099,(-),desc,standart,0,3,0
016310,(-),desc,standart,0,3,0
713248,(-),desc,standart,0,3,0
219229,(-),desc,standart,0,3,0
892163,(-),desc,standart,0,3,0
265646,(-),desc,standart,0,3,0
183463,(-),desc,standart,0,3,0
999517,(-),desc,standart,0,3,0
836476,(-),desc,standart,0,3,0
390037,(-),desc,standart,0,3,0
962987,(-),desc,standart,0,3,0
866681,(-),desc,standart,0,3,0
868002,(-),desc,standart,0,3,0
168200,(-),desc,standart,0,3,0
060067,(-),desc,standart,0,3,0
788883,(-),desc,standart,0,3,0
452251,(-),desc,standart,0,3,0
838135,(-),desc,standart,0,3,0
400917,(-),desc,standart,0,3,0
913854,(-),desc,standart,0,3,0
602458,(-),desc,standart,0,3,0
783498,(-),desc,standart,0,3,0
910653,(-),desc,standart,0,3,0
663321,(-),desc,standart,0,3,0
448605,(-),desc,standart,0,3,0
260264,(-),desc,standart,0,3,0
533573,(-),desc,standart,0,3,0
984824,(-),desc,standart,0,3,0
665129,(-),desc,standart,0,3,0
470528,(-),desc,standart,0,3,0
683868,(-),desc,standart,0,3,0
920879,(-),desc,standart,0,3,0
892296,(-),desc,standart,0,3,0
890569,(-),desc,standart,0,3,0
983367,(-),desc,standart,0,3,0
298861,(-),desc,standart,0,3,0
086482,(-),desc,standart,0,3,0
438653,(-),desc,standart,0,3,0
387207,(-),desc,standart,0,3,0
039617,(-),desc,standart,0,3,0
651901,(-),desc,standart,0,3,0
364204,(-),desc,standart,0,3,0
015640,(-),desc,standart,0,3,0
014210,(-),desc,standart,0,3,0
425570,(-),desc,standart,0,3,0
785344,(-),desc,standart,0,3,0
373765,(-),desc,standart,0,3,0
864864,(-),desc,standart,0,3,0
647500,(-),desc,standart,0,3,0
773352,(-),desc,standart,0,3,0
532363,(-),desc,standart,0,3,0
177802,(-),desc,standart,0,3,0
608547,(-),desc,standart,0,3,0
152506,(-),desc,standart,0,3,0
371381,(-),desc,standart,0,3,0
817235,(-),desc,standart,0,3,0
698040,(-),desc,standart,0,3,0
263379,(-),desc,standart,0,3,0
042878,(-),desc,standart,0,3,0
242657,(-),desc,standart,0,3,0
807467,(-),desc,standart,0,3,0
868333,(-),desc,standart,0,3,0
865640,(-),desc,standart,0,3,0
940218,(-),desc,standart,0,3,0
496862,(-),desc,standart,0,3,0
295277,(-),desc,standart,0,3,0
369713,(-),desc,standart,0,3,0
820278,(-),desc,standart,0,3,0
285634,(-),desc,standart,0,3,0
507704,(-),desc,standart,0,3,0
252761,(-),desc,standart,0,3,0
311393,(-),desc,standart,0,3,0
503537,(-),desc,standart,0,3,0
133054,(-),desc,standart,0,3,0
154777,(-),desc,standart,0,3,0
302358,(-),desc,standart,0,3,0
320806,(-),desc,standart,0,3,0
715336,(-),desc,standart,0,3,0
049654,(-),desc,standart,0,3,0
589987,(-),desc,standart,0,3,0
998218,(-),desc,standart,0,3,0
934154,(-),desc,standart,0,3,0
672910,(-),desc,standart,0,3,0
681373,(-),desc,standart,0,3,0
588499,(-),desc,standart,0,3,0
276530,(-),desc,standart,0,3,0
011743,(-),desc,standart,0,3,0
618895,(-),desc,standart,0,3,0
482583,(-),desc,standart,0,3,0
555609,(-),desc,standart,0,3,0
362157,(-),desc,standart,0,3,0
374504,(-),desc,standart,0,3,0
037718,(-),desc,standart,0,3,0
266796,(-),desc,standart,0,3,0
282111,(-),desc,standart,0,3,0
068827,(-),desc,standart,0,3,0
368943,(-),desc,standart,0,3,0
179991,(-),desc,standart,0,3,0
388924,(-),desc,standart,0,3,0
478251,(-),desc,standart,0,3,0
099725,(-),desc,standart,0,3,0
602989,(-),desc,standart,0,3,0
974689,(-),desc,standart,0,3,0
564402,(-),desc,standart,0,3,0
968189,(-),desc,standart,0,3,0
879211,(-),desc,standart,0,3,0
726627,(-),desc,standart,0,3,0
590878,(-),desc,standart,0,3,0
384181,(-),desc,standart,0,3,0
419774,(-),desc,standart,0,3,0
587236,(-),desc,standart,0,3,0
495877,(-),desc,standart,0,3,0
551417,(-),desc,standart,0,3,0
774285,(-),desc,standart,0,3,0
996609,(-),desc,standart,0,3,0
136765,(-),desc,standart,0,3,0
815132,(-),desc,standart,0,3,0
254598,(-),desc,standart,0,3,0
868065,(-),desc,standart,0,3,0
938073,(-),desc,standart,0,3,0
987552,(-),desc,standart,0,3,0
353471,(-),desc,standart,0,3,0
350992,(-),desc,standart,0,3,0
633328,(-),desc,standart,0,3,0
643244,(-),desc,standart,0,3,0
335431,(-),desc,standart,0,3,0
169122,(-),desc,standart,0,3,0
412351,(-),desc,standart,0,3,0
577920,(-),desc,standart,0,3,0
383602,(-),desc,standart,0,3,0
538954,(-),desc,standart,0,3,0
731106,(-),desc,standart,0,3,0
110755,(-),desc,standart,0,3,0
939340,(-),desc,standart,0,3,0
897438,(-),desc,standart,0,3,0
574008,(-),desc,standart,0,3,0
248319,(-),desc,standart,0,3,0
396322,(-),desc,standart,0,3,0
451920,(-),desc,standart,0,3,0
904443,(-),desc,standart,0,3,0
726617,(-),desc,standart,0,3,0
918335,(-),desc,standart,0,3,0
610035,(-),desc,standart,0,3,0
326857,(-),desc,standart,0,3,0
431024,(-),desc,standart,0,3,0
971296,(-),desc,standart,0,3,0
231882,(-),desc,standart,0,3,0
330547,(-),desc,standart,0,3,0
429339,(-),desc,standart,0,3,0
447291,(-),desc,standart,0,3,0
376897,(-),desc,standart,0,3,0
917533,(-),desc,standart,0,3,0
226805,(-),desc,standart,0,3,0
684468,(-),desc,standart,0,3,0
936337,(-),desc,standart,0,3,0
258021,(-),desc,standart,0,3,0
531457,(-),desc,standart,0,3,0
249010,(-),desc,standart,0,3,0
512129,(-),desc,standart,0,3,0
224865,(-),desc,standart,0,3,0
768612,(-),desc,standart,0,3,0
747548,(-),desc,standart,0,3,0
227039,(-),desc,standart,0,3,0
646350,(-),desc,standart,0,3,0
589330,(-),desc,standart,0,3,0
493713,(-),desc,standart,0,3,0
251598,(-),desc,standart,0,3,0
322422,(-),desc,standart,0,3,0
670599,(-),desc,standart,0,3,0
808313,(-),desc,standart,0,3,0
223652,(-),desc,standart,0,3,0
376234,(-),desc,standart,0,3,0
004345,(-),desc,standart,0,3,0
587570,(-),desc,standart,0,3,0
640605,(-),desc,standart,0,3,0
475034,(-),desc,standart,0,3,0
817847,(-),desc,standart,0,3,0
278523,(-),desc,standart,0,3,0
729620,(-),desc,standart,0,3,0
782537,(-),desc,standart,0,3,0
142111,(-),desc,standart,0,3,0
647161,(-),desc,standart,0,3,0
780623,(-),desc,standart,0,3,0
618313,(-),desc,standart,0,3,0
031944,(-),desc,standart,0,3,0
022697,(-),desc,standart,0,3,0
310865,(-),desc,standart,0,3,0
509299,(-),desc,standart,0,3,0
105326,(-),desc,standart,0,3,0
855166,(-),desc,standart,0,3,0
696965,(-),desc,standart,0,3,0
597851,(-),desc,standart,0,3,0
858957,(-),desc,standart,0,3,0
772418,(-),desc,standart,0,3,0
370333,(-),desc,standart,0,3,0
716029,(-),desc,standart,0,3,0
399004,(-),desc,standart,0,3,0
510637,(-),desc,standart,0,3,0
120186,(-),desc,standart,0,3,0
868877,(-),desc,standart,0,3,0
561049,(-),desc,standart,0,3,0
703951,(-),desc,standart,0,3,0
966283,(-),desc,standart,0,3,0
628359,(-),desc,standart,0,3,0
370564,(-),desc,standart,0,3,0
872591,(-),desc,standart,0,3,0
467564,(-),desc,standart,0,3,0
812689,(-),desc,standart,0,3,0
845349,(-),desc,standart,0,3,0
337851,(-),desc,standart,0,3,0
062174,(-),desc,standart,0,3,0
173357,(-),desc,standart,0,3,0
630320,(-),desc,standart,0,3,0
169574,(-),desc,standart,0,3,0
447831,(-),desc,standart,0,3,0
691272,(-),desc,standart,0,3,0
104570,(-),desc,standart,0,3,0
604459,(-),desc,standart,0,3,0
554413,(-),desc,standart,0,3,0
169355,(-),desc,standart,0,3,0
261550,(-),desc,standart,0,3,0
951989,(-),desc,standart,0,3,0
630482,(-),desc,standart,0,3,0
070309,(-),desc,standart,0,3,0
724733,(-),desc,standart,0,3,0
157639,(-),desc,standart,0,3,0
855545,(-),desc,standart,0,3,0
026759,(-),desc,standart,0,3,0
069292,(-),desc,standart,0,3,0
075523,(-),desc,standart,0,3,0
972045,(-),desc,standart,0,3,0
729336,(-),desc,standart,0,3,0
518919,(-),desc,standart,0,3,0
119109,(-),desc,standart,0,3,0
293573,(-),desc,standart,0,3,0
774889,(-),desc,standart,0,3,0
201621,(-),desc,standart,0,3,0
453067,(-),desc,standart,0,3,0
027955,(-),desc,standart,0,3,0
543896,(-),desc,standart,0,3,0
726680,(-),desc,standart,0,3,0
114114,(-),desc,standart,0,3,0
481940,(-),desc,standart,0,3,0
944885,(-),desc,standart,0,3,0
862007,(-),desc,standart,0,3,0
910318,(-),desc,standart,0,3,0
293218,(-),desc,standart,0,3,0
539962,(-),desc,standart,0,3,0
895882,(-),desc,standart,0,3,0
089507,(-),desc,standart,0,3,0
603232,(-),desc,standart,0,3,0
938750,(-),desc,standart,0,3,0
819834,(-),desc,standart,0,3,0
013429,(-),desc,standart,0,3,0
886895,(-),desc,standart,0,3,0
089815,(-),desc,standart,0,3,0
175956,(-),desc,standart,0,3,0
132137,(-),desc,standart,0,3,0
483260,(-),desc,standart,0,3,0
846505,(-),desc,standart,0,3,0
465209,(-),desc,standart,0,3,0
330942,(-),desc,standart,0,3,0
201444,(-),desc,standart,0,3,0
055687,(-),desc,standart,0,3,0
946686,(-),desc,standart,0,3,0
715808,(-),desc,standart,0,3,0
179079,(-),desc,standart,0,3,0
224575,(-),desc,standart,0,3,0
957417,(-),desc,standart,0,3,0
811260,(-),desc,standart,0,3,0
328815,(-),desc,standart,0,3,0
413677,(-),desc,standart,0,3,0
085956,(-),desc,standart,0,3,0
019353,(-),desc,standart,0,3,0
623762,(-),desc,standart,0,3,0
506907,(-),desc,standart,0,3,0
935951,(-),desc,standart,0,3,0
362577,(-),desc,standart,0,3,0
475695,(-),desc,standart,0,3,0
225834,(-),desc,standart,0,3,0
978741,(-),desc,standart,0,3,0
556449,(-),desc,standart,0,3,0
071204,(-),desc,standart,0,3,0
590860,(-),desc,standart,0,3,0
809479,(-),desc,standart,0,3,0
603617,(-),desc,standart,0,3,0
853663,(-),desc,standart,0,3,0
695899,(-),desc,standart,0,3,0
973391,(-),desc,standart,0,3,0
085356,(-),desc,standart,0,3,0
036546,(-),desc,standart,0,3,0
134107,(-),desc,standart,0,3,0
620553,(-),desc,standart,0,3,0
208717,(-),desc,standart,0,3,0
808477,(-),desc,standart,0,3,0
158444,(-),desc,standart,0,3,0
705795,(-),desc,standart,0,3,0
724367,(-),desc,standart,0,3,0
622185,(-),desc,standart,0,3,0
791122,(-),desc,standart,0,3,0
293646,(-),desc,standart,0,3,0
422706,(-),desc,standart,0,3,0
578843,(-),desc,standart,0,3,0
832819,(-),desc,standart,0,3,0
749998,(-),desc,standart,0,3,0
094238,(-),desc,standart,0,3,0
711186,(-),desc,standart,0,3,0
637780,(-),desc,standart,0,3,0
684682,(-),desc,standart,0,3,0
744474,(-),desc,standart,0,3,0
654628,(-),desc,standart,0,3,0
327942,(-),desc,standart,0,3,0
640812,(-),desc,standart,0,3,0
553047,(-),desc,standart,0,3,0
328066,(-),desc,standart,0,3,0
912054,(-),desc,standart,0,3,0
545718,(-),desc,standart,0,3,0
799597,(-),desc,standart,0,3,0
728191,(-),desc,standart,0,3,0
479165,(-),desc,standart,0,3,0
858941,(-),desc,standart,0,3,0
238543,(-),desc,standart,0,3,0
434205,(-),desc,standart,0,3,0
600497,(-),desc,standart,0,3,0
349226,(-),desc,standart,0,3,0
069260,(-),desc,standart,0,3,0
011761,(-),desc,standart,0,3,0
191510,(-),desc,standart,0,3,0
389111,(-),desc,standart,0,3,0
888212,(-),desc,standart,0,3,0
070441,(-),desc,standart,0,3,0
219187,(-),desc,standart,0,3,0
653811,(-),desc,standart,0,3,0
418573,(-),desc,standart,0,3,0
578687,(-),desc,standart,0,3,0
821943,(-),desc,standart,0,3,0
255055,(-),desc,standart,0,3,0
196658,(-),desc,standart,0,3,0
790251,(-),desc,standart,0,3,0
448016,(-),desc,standart,0,3,0
786134,(-),desc,standart,0,3,0
434887,(-),desc,standart,0,3,0
756085,(-),desc,standart,0,3,0
650739,(-),desc,standart,0,3,0
926713,(-),desc,standart,0,3,0
671892,(-),desc,standart,0,3,0
143792,(-),desc,standart,0,3,0
622989,(-),desc,standart,0,3,0
338509,(-),desc,standart,0,3,0
618139,(-),desc,standart,0,3,0
807430,(-),desc,standart,0,3,0
088374,(-),desc,standart,0,3,0
675511,(-),desc,standart,0,3,0
885902,(-),desc,standart,0,3,0
609593,(-),desc,standart,0,3,0
383997,(-),desc,standart,0,3,0
026939,(-),desc,standart,0,3,0
907915,(-),desc,standart,0,3,0
122609,(-),desc,standart,0,3,0
075557,(-),desc,standart,0,3,0
692499,(-),desc,standart,0,3,0
865950,(-),desc,standart,0,3,0
584165,(-),desc,standart,0,3,0
038507,(-),desc,standart,0,3,0
458375,(-),desc,standart,0,3,0
669024,(-),desc,standart,0,3,0
473248,(-),desc,standart,0,3,0
913779,(-),desc,standart,0,3,0
062465,(-),desc,standart,0,3,0
152997,(-),desc,standart,0,3,0
349499,(-),desc,standart,0,3,0
906926,(-),desc,standart,0,3,0
751536,(-),desc,standart,0,3,0
286370,(-),desc,standart,0,3,0
117992,(-),desc,standart,0,3,0
606064,(-),desc,standart,0,3,0
958365,(-),desc,standart,0,3,0
808238,(-),desc,standart,0,3,0
964364,(-),desc,standart,0,3,0
283822,(-),desc,standart,0,3,0
414861,(-),desc,standart,0,3,0
981172,(-),desc,standart,0,3,0
789621,(-),desc,standart,0,3,0
990264,(-),desc,standart,0,3,0
121079,(-),desc,standart,0,3,0
813533,(-),desc,standart,0,3,0
118977,(-),desc,standart,0,3,0
494674,(-),desc,standart,0,3,0
106593,(-),desc,standart,0,3,0
262989,(-),desc,standart,0,3,0
997147,(-),desc,standart,0,3,0
940415,(-),desc,standart,0,3,0
229190,(-),desc,standart,0,3,0
570434,(-),desc,standart,0,3,0
064805,(-),desc,standart,0,3,0
093111,(-),desc,standart,0,3,0
994663,(-),desc,standart,0,3,0
288256,(-),desc,standart,0,3,0
668893,(-),desc,standart,0,3,0
967717,(-),desc,standart,0,3,0
872091,(-),desc,standart,0,3,0
055037,(-),desc,standart,0,3,0
607580,(-),desc,standart,0,3,0
394952,(-),desc,standart,0,3,0
641119,(-),desc,standart,0,3,0
517237,(-),desc,standart,0,3,0
566140,(-),desc,standart,0,3,0
440865,(-),desc,standart,0,3,0
813820,(-),desc,standart,0,3,0
891409,(-),desc,standart,0,3,0
291479,(-),desc,standart,0,3,0
058996,(-),desc,standart,0,3,0
502587,(-),desc,standart,0,3,0
416445,(-),desc,standart,0,3,0
801331,(-),desc,standart,0,3,0
316643,(-),desc,standart,0,3,0
088710,(-),desc,standart,0,3,0
397465,(-),desc,standart,0,3,0
745145,(-),desc,standart,0,3,0
834705,(-),desc,standart,0,3,0
983167,(-),desc,standart,0,3,0
499401,(-),desc,standart,0,3,0
443554,(-),desc,standart,0,3,0
374893,(-),desc,standart,0,3,0
190215,(-),desc,standart,0,3,0
058700,(-),desc,standart,0,3,0
159305,(-),desc,standart,0,3,0
579565,(-),desc,standart,0,3,0
637176,(-),desc,standart,0,3,0
182846,(-),desc,standart,0,3,0
105757,(-),desc,standart,0,3,0
706399,(-),desc,standart,0,3,0
637375,(-),desc,standart,0,3,0
178002,(-),desc,standart,0,3,0
691636,(-),desc,standart,0,3,0
869006,(-),desc,standart,0,3,0
106845,(-),desc,standart,0,3,0
525626,(-),desc,standart,0,3,0
427729,(-),desc,standart,0,3,0
144571,(-),desc,standart,0,3,0
280373,(-),desc,standart,0,3,0
402568,(-),desc,standart,0,3,0
489266,(-),desc,standart,0,3,0
114414,(-),desc,standart,0,3,0
196552,(-),desc,standart,0,3,0
504981,(-),desc,standart,0,3,0
847548,(-),desc,standart,0,3,0
160678,(-),desc,standart,0,3,0
897985,(-),desc,standart,0,3,0
460306,(-),desc,standart,0,3,0
267925,(-),desc,standart,0,3,0
059667,(-),desc,standart,0,3,0
968615,(-),desc,standart,0,3,0
191307,(-),desc,standart,0,3,0
089843,(-),desc,standart,0,3,0
545412,(-),desc,standart,0,3,0
095228,(-),desc,standart,0,3,0
162250,(-),desc,standart,0,3,0
670935,(-),desc,standart,0,3,0
837926,(-),desc,standart,0,3,0
871154,(-),desc,standart,0,3,0
457446,(-),desc,standart,0,3,0
856795,(-),desc,standart,0,3,0
533156,(-),desc,standart,0,3,0
392880,(-),desc,standart,0,3,0
721797,(-),desc,standart,0,3,0
307837,(-),desc,standart,0,3,0
498085,(-),desc,standart,0,3,0
817520,(-),desc,standart,0,3,0
690683,(-),desc,standart,0,3,0
869955,(-),desc,standart,0,3,0
957961,(-),desc,standart,0,3,0
078199,(-),desc,standart,0,3,0
506080,(-),desc,standart,0,3,0
302707,(-),desc,standart,0,3,0
573282,(-),desc,standart,0,3,0
162542,(-),desc,standart,0,3,0
800525,(-),desc,standart,0,3,0
456767,(-),desc,standart,0,3,0
795695,(-),desc,standart,0,3,0
669568,(-),desc,standart,0,3,0
318199,(-),desc,standart,0,3,0
591677,(-),desc,standart,0,3,0
363943,(-),desc,standart,0,3,0
378844,(-),desc,standart,0,3,0
679563,(-),desc,standart,0,3,0
536853,(-),desc,standart,0,3,0
969494,(-),desc,standart,0,3,0
824029,(-),desc,standart,0,3,0
359137,(-),desc,standart,0,3,0
275477,(-),desc,standart,0,3,0
045810,(-),desc,standart,0,3,0
702752,(-),desc,standart,0,3,0
050671,(-),desc,standart,0,3,0
961729,(-),desc,standart,0,3,0
595062,(-),desc,standart,0,3,0
142695,(-),desc,standart,0,3,0
569494,(-),desc,standart,0,3,0
966759,(-),desc,standart,0,3,0
045504,(-),desc,standart,0,3,0
156253,(-),desc,standart,0,3,0
079502,(-),desc,standart,0,3,0
249669,(-),desc,standart,0,3,0
011788,(-),desc,standart,0,3,0
630710,(-),desc,standart,0,3,0
641657,(-),desc,standart,0,3,0
743880,(-),desc,standart,0,3,0
463542,(-),desc,standart,0,3,0
815665,(-),desc,standart,0,3,0
029957,(-),desc,standart,0,3,0
888809,(-),desc,standart,0,3,0
461652,(-),desc,standart,0,3,0
862583,(-),desc,standart,0,3,0
508417,(-),desc,standart,0,3,0
565325,(-),desc,standart,0,3,0
359777,(-),desc,standart,0,3,0
834043,(-),desc,standart,0,3,0
466037,(-),desc,standart,0,3,0
647015,(-),desc,standart,0,3,0
466676,(-),desc,standart,0,3,0
510352,(-),desc,standart,0,3,0
979110,(-),desc,standart,0,3,0
195696,(-),desc,standart,0,3,0
543803,(-),desc,standart,0,3,0
416098,(-),desc,standart,0,3,0
588053,(-),desc,standart,0,3,0
021251,(-),desc,standart,0,3,0
470807,(-),desc,standart,0,3,0
630026,(-),desc,standart,0,3,0
093684,(-),desc,standart,0,3,0
613258,(-),desc,standart,0,3,0
358784,(-),desc,standart,0,3,0
447575,(-),desc,standart,0,3,0
654944,(-),desc,standart,0,3,0
708536,(-),desc,standart,0,3,0
016284,(-),desc,standart,0,3,0
533281,(-),desc,standart,0,3,0
113327,(-),desc,standart,0,3,0
104824,(-),desc,standart,0,3,0
776793,(-),desc,standart,0,3,0
724085,(-),desc,standart,0,3,0
541701,(-),desc,standart,0,3,0
616576,(-),desc,standart,0,3,0
826477,(-),desc,standart,0,3,0
219103,(-),desc,standart,0,3,0
837928,(-),desc,standart,0,3,0
437692,(-),desc,standart,0,3,0
392515,(-),desc,standart,0,3,0
441289,(-),desc,standart,0,3,0
495093,(-),desc,standart,0,3,0
144251,(-),desc,standart,0,3,0
901579,(-),desc,standart,0,3,0
833046,(-),desc,standart,0,3,0
604828,(-),desc,standart,0,3,0
310065,(-),desc,standart,0,3,0
377801,(-),desc,standart,0,3,0
810098,(-),desc,standart,0,3,0
703667,(-),desc,standart,0,3,0
167238,(-),desc,standart,0,3,0
627460,(-),desc,standart,0,3,0
579568,(-),desc,standart,0,3,0
078264,(-),desc,standart,0,3,0
109744,(-),desc,standart,0,3,0
027706,(-),desc,standart,0,3,0
442665,(-),desc,standart,0,3,0
448189,(-),desc,standart,0,3,0
710783,(-),desc,standart,0,3,0
390911,(-),desc,standart,0,3,0
322239,(-),desc,standart,0,3,0
829177,(-),desc,standart,0,3,0
156141,(-),desc,standart,0,3,0
527192,(-),desc,standart,0,3,0
383408,(-),desc,standart,0,3,0
996356,(-),desc,standart,0,3,0
404055,(-),desc,standart,0,3,0
239389,(-),desc,standart,0,3,0
787447,(-),desc,standart,0,3,0
196504,(-),desc,standart,0,3,0
943410,(-),desc,standart,0,3,0
187519,(-),desc,standart,0,3,0
210498,(-),desc,standart,0,3,0
406890,(-),desc,standart,0,3,0
941896,(-),desc,standart,0,3,0
804430,(-),desc,standart,0,3,0
849626,(-),desc,standart,0,3,0
205096,(-),desc,standart,0,3,0
949179,(-),desc,standart,0,3,0
379707,(-),desc,standart,0,3,0
531639,(-),desc,standart,0,3,0
727931,(-),desc,standart,0,3,0
261798,(-),desc,standart,0,3,0
211151,(-),desc,standart,0,3,0
832614,(-),desc,standart,0,3,0
085030,(-),desc,standart,0,3,0
214787,(-),desc,standart,0,3,0
145146,(-),desc,standart,0,3,0
554401,(-),desc,standart,0,3,0
398748,(-),desc,standart,0,3,0
820187,(-),desc,standart,0,3,0
237776,(-),desc,standart,0,3,0
814454,(-),desc,standart,0,3,0
026070,(-),desc,standart,0,3,0
972557,(-),desc,standart,0,3,0
129183,(-),desc,standart,0,3,0
375735,(-),desc,standart,0,3,0
787570,(-),desc,standart,0,3,0
149428,(-),desc,standart,0,3,0
914899,(-),desc,standart,0,3,0
493023,(-),desc,standart,0,3,0
059875,(-),desc,standart,0,3,0
732887,(-),desc,standart,0,3,0
729527,(-),desc,standart,0,3,0
249931,(-),desc,standart,0,3,0
288188,(-),desc,standart,0,3,0
638130,(-),desc,standart,0,3,0
259911,(-),desc,standart,0,3,0
965706,(-),desc,standart,0,3,0
884438,(-),desc,standart,0,3,0
170506,(-),desc,standart,0,3,0
528274,(-),desc,standart,0,3,0
164217,(-),desc,standart,0,3,0
951233,(-),desc,standart,0,3,0
441959,(-),desc,standart,0,3,0
228411,(-),desc,standart,0,3,0
530193,(-),desc,standart,0,3,0
835899,(-),desc,standart,0,3,0
930772,(-),desc,standart,0,3,0
632354,(-),desc,standart,0,3,0
497290,(-),desc,standart,0,3,0
597424,(-),desc,standart,0,3,0
121822,(-),desc,standart,0,3,0
